Sequence,Start,End
GPSC26,1511421,1513170
GPSC26,1513170,1514948
GPSC26,1514948,1516764
GPSC26,1516764,1518598
GPSC26,1518598,1520372
GPSC26,1520372,1522073
GPSC26,1525534,1527429
GPSC26,1527429,1529399
GPSC26,1529399,1531237
GPSC26,1534243,1536147
GPSC26,1536147,1538044
GPSC26,1538044,1539885
GPSC26,1539885,1541658
GPSC26,1541658,1543567
GPSC26,1543567,1545373
GPSC26,1545373,1547369
GPSC26,1547369,1549120
GPSC26,1551736,1551914
GPSC26,1551914,1553813
GPSC26,1553813,1555429
GPSC26,1555429,1556123
GPSC26,1556123,1557907
GPSC26,1557907,1559642
GPSC26,1559642,1561424
GPSC26,1561424,1563185
GPSC26,1563185,1565025
GPSC26,1565025,1566820
GPSC26,1566820,1568591
GPSC26,1568591,1570352
GPSC26,1570352,1572154
GPSC26,1572154,1573919
GPSC26,1573919,1575783
GPSC26,1575783,1577520
GPSC26,1577520,1579352
GPSC26,1579352,1581178
GPSC26,1581178,1582920
GPSC26,1582920,1584753
GPSC26,1584753,1586512
GPSC26,1586512,1588249
GPSC26,1588249,1589727
GPSC26,1589727,1591521
GPSC26,1591521,1593294
GPSC26,1593294,1595064
GPSC26,1595064,1596838
GPSC26,1596838,1598608
GPSC26,1598608,1600446
GPSC26,1600446,1602218
GPSC26,1602218,1604017
GPSC26,1604017,1605814
GPSC26,1608678,1610667
GPSC26,1610667,1612418
GPSC26,1612418,1614029
GPSC26,1614029,1615757
GPSC26,1615757,1617388
GPSC26,1617388,1619378
GPSC26,1619378,1621079
GPSC26,1621079,1622915
GPSC26,1622915,1624760
GPSC26,1624760,1626406
GPSC26,1626406,1628017
GPSC26,1628017,1630009
GPSC26,1630009,1631903
GPSC26,1631903,1633674
GPSC26,1633674,1635449
GPSC26,1635449,1637252
GPSC26,1637252,1639029
GPSC26,1639029,1640809
GPSC26,1640809,1642604
GPSC26,1642604,1644442
GPSC26,1644442,1646245
GPSC26,1646245,1648055
GPSC26,1648055,1649854
GPSC26,1649854,1651617
GPSC26,1651617,1653372
GPSC26,1653372,1654894
GPSC26,1658246,1660094
GPSC26,1660094,1661956
GPSC26,1661956,1663809
GPSC26,1663809,1665772
GPSC26,1665772,1667571
GPSC26,1667571,1669336
GPSC26,1669336,1671109
GPSC26,1671109,1672841
GPSC26,1672841,1674602
GPSC26,1674602,1676586
GPSC26,1680060,1682038
GPSC26,1682038,1684038
GPSC26,1684038,1685899
GPSC26,1685899,1687719
GPSC26,1687719,1689567
GPSC26,1689567,1691402
GPSC26,1691402,1693161
GPSC26,1693161,1694974
GPSC26,1698747,1700331
GPSC26,1700331,1702331
GPSC26,1702331,1703055
GPSC26,1703055,1704722
GPSC26,1704722,1706570
GPSC26,1706570,1708385
GPSC26,1708385,1710118
GPSC26,1710118,1711798
GPSC26,1711798,1713565
GPSC26,1713565,1715349
GPSC26,1715349,1716112
GPSC26,1716112,1717788
GPSC26,1717788,1719620
GPSC26,1719620,1721420
GPSC26,1721420,1723178
GPSC26,1723178,1724929
GPSC26,1724929,1726702
GPSC26,1726702,1728517
GPSC26,1728517,1730349
GPSC26,1730349,1732105
GPSC26,1732105,1733859
GPSC26,1733859,1735522
GPSC26,1735522,1737109
GPSC26,1737109,1738886
GPSC26,1738886,1740722
GPSC26,1740722,1742531
GPSC26,1742531,1744356
GPSC26,1744356,1746019
GPSC26,1746019,1747819
GPSC26,1747819,1749628
GPSC26,1749628,1751137
GPSC26,1751137,1753022
GPSC26,1753022,1754617
GPSC26,1754617,1756378
GPSC26,1756378,1758213
GPSC26,1758213,1760008
GPSC26,1760008,1761673
GPSC26,1761673,1763464
GPSC26,1763464,1765298
GPSC26,1765298,1767087
GPSC26,1767087,1768882
GPSC26,1768882,1770624
GPSC26,1770624,1772309
GPSC26,1772309,1774073
GPSC26,1774073,1775872
GPSC26,1775872,1777658
GPSC26,1777658,1779501
GPSC26,1779501,1781285
GPSC26,1781285,1783118
GPSC26,1783118,1784869
GPSC26,1789852,1791690
GPSC26,1791690,1793690
GPSC26,1793690,1795326
GPSC26,1795326,1797134
GPSC26,1797134,1798863
GPSC26,1798863,1800539
GPSC26,1800539,1802427
GPSC26,1802427,1804254
GPSC26,1804254,1806052
GPSC26,1806052,1807798
GPSC26,1807798,1808536
GPSC26,1808536,1810153
GPSC26,1812889,1814889
GPSC26,1814889,1816089
GPSC26,1816089,1818097
GPSC26,1818097,1819874
GPSC26,1823319,1825229
GPSC26,1825229,1827229
GPSC26,1827229,1829026
GPSC26,1829026,1830818
GPSC26,1830818,1832647
GPSC26,1832647,1834578
GPSC26,1834578,1836578
GPSC26,1836578,1838390
GPSC26,1838390,1840293
GPSC26,1840293,1842209
GPSC26,1842209,1844018
GPSC26,1844018,1845808
GPSC26,1845808,1847643
GPSC26,1847643,1849633
GPSC26,1849633,1851393
GPSC26,1851393,1853212
GPSC26,1853212,1855017
GPSC26,1855017,1856612
GPSC26,1856612,1858425
GPSC26,1858425,1860184
GPSC26,1860184,1862021
GPSC26,1862021,1863803
GPSC26,1863803,1865643
GPSC26,1865643,1867457
GPSC26,1867457,1869226
GPSC26,1869226,1870992
GPSC26,1870992,1872763
GPSC26,1872763,1874522
GPSC26,1874522,1876187
GPSC26,1876187,1877970
GPSC26,1877970,1879724
GPSC26,1879724,1881502
GPSC26,1884428,1886266
GPSC26,1886266,1886496
GPSC26,1886496,1888396
GPSC26,1888396,1890360
GPSC26,1890360,1891902
GPSC26,1891902,1894025
GPSC26,1894025,1895806
GPSC26,1895806,1897615
GPSC26,1897615,1899331
GPSC26,1899331,1901264
GPSC26,1901264,1902964
GPSC26,1902964,1904891
GPSC26,1904891,1906611
GPSC26,1906611,1908453
GPSC26,1908453,1910181
GPSC26,1913305,1915226
GPSC26,1915226,1916980
GPSC26,1916980,1918824
GPSC26,1918824,1920584
GPSC26,1920584,1922523
GPSC26,1922523,1924308
GPSC26,1924308,1926074
GPSC26,1926074,1927864
GPSC26,1927864,1929681
GPSC26,1929681,1931387
GPSC26,1931387,1933234
GPSC26,1933234,1934861
GPSC26,1934861,1936635
GPSC26,1936635,1938471
GPSC26,1938471,1939908
GPSC26,1939908,1941889
GPSC26,1941889,1943667
GPSC26,1943667,1945442
GPSC26,1945442,1947041
GPSC26,1947041,1948887
GPSC26,1948887,1950718
GPSC26,1950718,1952549
GPSC26,1952549,1954390
GPSC26,1954390,1956190
GPSC26,1959590,1961444
GPSC26,1961444,1963229
GPSC26,1963229,1965206
GPSC26,1965206,1966963
GPSC26,1966963,1968739
GPSC26,1968739,1970570
GPSC26,1970570,1972311
GPSC26,1972311,1974132
GPSC26,1974132,1975872
GPSC26,1975872,1977654
GPSC26,1977654,1979164
GPSC26,1979164,1980999
GPSC26,1980999,1982745
GPSC26,1982745,1984494
GPSC26,1984494,1986262
GPSC26,1986262,1988033
GPSC26,1988033,1989845
GPSC26,1992696,1994657
GPSC26,1994657,1996506
GPSC26,1996506,1998246
GPSC26,1998246,2000028
GPSC26,2000028,2001821
GPSC26,2001821,2003428
GPSC26,2003428,2005226
GPSC26,2005226,2006942
GPSC26,2006942,2008427
GPSC26,2008427,2010254
GPSC26,2010254,2012014
GPSC26,2012014,2013858
GPSC26,2013858,2015664
GPSC26,2015664,2017438
GPSC26,2017438,2019195
GPSC26,2019195,2020837
GPSC26,2020837,2022554
GPSC26,2022554,2024309
GPSC26,2024309,2026076
GPSC26,2026076,2027842
GPSC26,2031203,2033170
GPSC26,2033170,2034957
GPSC26,2034957,2036760
GPSC26,2041013,2042713
GPSC26,2042713,2044527
GPSC26,2044527,2046375
GPSC26,2046375,2048165
GPSC26,2048165,2049815
GPSC26,2049815,2051804
GPSC26,2051804,2053357
GPSC26,2053357,2055109
GPSC26,2055109,2056864
GPSC26,2056864,2058641
GPSC26,2058641,2060377
GPSC26,2060377,2062157
GPSC26,2062157,2063915
GPSC26,2063915,2065653
GPSC26,2065653,2067482
GPSC26,2067482,2069227
GPSC26,2069227,2070987
GPSC26,2070987,2072630
GPSC26,2072630,2074447
GPSC26,2074447,2076053
GPSC26,2076053,2077735
GPSC26,2077735,2079431
GPSC26,2079431,2081386
GPSC26,2081386,2082933
GPSC26,2082933,2084692
GPSC26,2084692,2086458
GPSC26,2086458,2088204
GPSC26,2088204,2090031
GPSC26,2090031,2091674
GPSC26,2091674,2093687
GPSC26,2093687,2095463
GPSC26,2095463,2097200
GPSC26,2097200,2097671
GPSC26,2100436,2100662
GPSC26,2103914,2105780
GPSC26,2105780,2105970
GPSC26,2108606,2110257
GPSC26,2110257,2112076
GPSC26,2112076,2113925
GPSC26,2113925,2115698
GPSC26,2115698,2117534
GPSC26,2117534,2119424
GPSC26,2119424,2121133
GPSC26,2121133,2122923
GPSC26,2122923,2124629
GPSC26,2124629,2126262
GPSC26,2126262,2128062
GPSC26,2128062,2129694
GPSC26,2129694,2131467
GPSC26,2131467,2133287
GPSC26,2133287,2134940
GPSC26,2134940,2136729
GPSC26,2136729,2138551
GPSC26,2138551,2140311
GPSC26,2140311,2142066
GPSC26,2142066,2143821
GPSC26,2143821,2145622
GPSC26,2145622,2146926
GPSC26,2146926,2148690
GPSC26,2148690,2150217
GPSC26,2150217,2151980
GPSC26,2151980,2153205
GPSC26,2153205,2155083
GPSC26,2155083,2156199
GPSC26,2156199,2157625
GPSC32,590,2401
GPSC32,7661,9503
GPSC32,9503,11492
GPSC32,11492,13045
GPSC32,13045,14798
GPSC32,14798,16553
GPSC32,16553,18330
GPSC32,18330,20066
GPSC32,20066,21894
GPSC32,21894,23652
GPSC32,23652,25390
GPSC32,35777,37745
GPSC32,37745,39489
GPSC32,39489,41248
GPSC32,41248,43014
GPSC32,43014,44760
GPSC32,44760,46587
GPSC32,46587,48230
GPSC32,48230,50244
GPSC32,50244,52029
GPSC32,52029,53766
GPSC32,53766,55520
GPSC32,55520,57311
GPSC32,57311,59120
GPSC32,63382,65073
GPSC32,65073,66922
GPSC32,66922,68695
GPSC32,68695,70532
GPSC32,70532,72422
GPSC32,72422,74131
GPSC32,74131,75921
GPSC32,75921,77627
GPSC32,77627,79260
GPSC32,79260,81060
GPSC32,81060,82707
GPSC32,82707,84479
GPSC32,84479,86299
GPSC32,86299,87952
GPSC32,87952,89741
GPSC32,89741,91563
GPSC32,91563,93323
GPSC32,93323,95078
GPSC32,95078,96833
GPSC32,96833,98634
GPSC32,98634,99938
GPSC32,99938,101702
GPSC32,101702,103229
GPSC32,103229,105013
GPSC32,105013,106239
GPSC32,106239,108117
GPSC32,108117,109233
GPSC32,109233,110659
GPSC32,110659,112618
GPSC32,112618,114463
GPSC32,114463,116301
GPSC32,116301,118141
GPSC32,118141,119973
GPSC32,119973,121687
GPSC32,121687,123469
GPSC32,123469,125331
GPSC32,125331,127115
GPSC32,127115,128768
GPSC32,128768,130086
GPSC32,130086,132007
GPSC32,132007,133898
GPSC32,133898,135881
GPSC32,135881,137819
GPSC32,137819,139591
GPSC32,139591,141456
GPSC32,141456,143261
GPSC32,143261,145047
GPSC32,145047,146875
GPSC32,146875,148681
GPSC32,148681,150594
GPSC32,150594,152256
GPSC32,152256,154018
GPSC32,154018,155782
GPSC32,155782,157388
GPSC32,157388,159367
GPSC32,159367,161210
GPSC32,161210,163013
GPSC32,163013,164683
GPSC32,164683,166650
GPSC32,166650,168414
GPSC32,168414,170187
GPSC32,170187,171950
GPSC32,171950,173750
GPSC32,173750,175550
GPSC32,175550,177318
GPSC32,177318,179300
GPSC32,179300,181067
GPSC32,181067,182914
GPSC32,182914,184688
GPSC32,184688,186676
GPSC32,186676,188601
GPSC32,188601,190218
GPSC32,190218,191094
GPSC32,191094,192869
GPSC32,192869,194636
GPSC32,194636,196463
GPSC32,196463,198292
GPSC32,198292,199958
GPSC32,199958,201680
GPSC32,201680,203496
GPSC32,203496,205301
GPSC32,205301,207114
GPSC32,207114,208782
GPSC32,208782,210567
GPSC32,210567,212666
GPSC32,212666,214503
GPSC32,214503,216265
GPSC32,216265,218149
GPSC32,218149,219921
GPSC32,219921,221726
GPSC32,221726,222629
GPSC32,222629,224403
GPSC32,224403,225457
GPSC32,225457,226909
GPSC32,226909,228607
GPSC32,228607,230414
GPSC32,230414,232159
GPSC32,234651,236604
GPSC32,236604,238428
GPSC32,238428,240216
GPSC32,240216,242048
GPSC32,242048,243801
GPSC32,243801,245568
GPSC32,245568,247169
GPSC32,247169,249013
GPSC32,249013,250912
GPSC32,250912,252664
GPSC32,252664,254440
GPSC32,254440,256207
GPSC32,256207,258145
GPSC32,258145,259954
GPSC32,259954,261764
GPSC32,261764,263417
GPSC32,263417,265396
GPSC32,265396,267198
GPSC32,267198,269161
GPSC32,269161,270623
GPSC32,270623,272623
GPSC32,272623,274389
GPSC32,274389,276134
GPSC32,276134,277904
GPSC32,277904,279699
GPSC32,279699,281469
GPSC32,281469,283270
GPSC32,283270,285090
GPSC32,285090,286940
GPSC32,286940,288773
GPSC32,288773,290598
GPSC32,290598,292456
GPSC32,292456,294225
GPSC32,294225,296017
GPSC32,296017,297647
GPSC32,297647,299646
GPSC32,299646,301455
GPSC32,301455,303213
GPSC32,303213,305036
GPSC32,305036,306747
GPSC32,306747,308532
GPSC32,308532,310361
GPSC32,310361,312119
GPSC32,312119,313961
GPSC32,313961,315772
GPSC32,315772,317575
GPSC32,317575,319381
GPSC32,319381,321046
GPSC32,321046,322688
GPSC32,322688,324640
GPSC32,324640,326142
GPSC32,326142,327970
GPSC32,327970,329770
GPSC32,329770,331578
GPSC32,335596,337415
GPSC32,337415,339180
GPSC32,339180,340942
GPSC32,340942,342695
GPSC32,342695,344522
GPSC32,344522,346295
GPSC32,346295,348092
GPSC32,348092,349903
GPSC32,349903,351731
GPSC32,351731,353497
GPSC32,353497,355329
GPSC32,355329,357099
GPSC32,357099,358888
GPSC32,358888,360701
GPSC32,360701,362373
GPSC32,362373,364191
GPSC32,364191,365963
GPSC32,365963,367672
GPSC32,367672,369645
GPSC32,369645,371430
GPSC32,371430,373029
GPSC32,373029,374956
GPSC32,374956,376712
GPSC32,376712,378583
GPSC32,378583,380509
GPSC32,380509,382249
GPSC32,382249,383995
GPSC32,383995,385713
GPSC32,385713,387532
GPSC32,387532,389331
GPSC32,389331,391104
GPSC32,391104,392899
GPSC32,392899,394734
GPSC32,394734,396554
GPSC32,396554,398382
GPSC32,398382,400144
GPSC32,400144,401907
GPSC32,401907,403677
GPSC32,403677,405166
GPSC32,405166,406615
GPSC32,406615,408417
GPSC32,408417,409961
GPSC32,409961,410855
GPSC32,410855,412808
GPSC32,412808,414644
GPSC32,414644,416397
GPSC32,420330,422330
GPSC32,422330,422336
GPSC32,440368,440991
GPSC32,440991,442991
GPSC32,442991,444801
GPSC32,444801,446639
GPSC32,446639,448440
GPSC32,448440,450225
GPSC32,450225,452017
GPSC32,452017,453857
GPSC32,453857,455657
GPSC32,455657,457418
GPSC32,457418,459051
GPSC32,459051,460706
GPSC32,460706,462503
GPSC32,462503,464267
GPSC32,464267,466092
GPSC32,466092,467937
GPSC32,467937,469772
GPSC32,469772,471583
GPSC32,471583,473382
GPSC32,473382,475155
GPSC32,475155,476972
GPSC32,476972,478751
GPSC32,478751,480593
GPSC32,480593,482431
GPSC32,482431,484237
GPSC32,484237,485995
GPSC32,485995,487788
GPSC32,487788,489552
GPSC32,489552,491382
GPSC32,491382,493217
GPSC32,493217,495062
GPSC32,495062,496900
GPSC32,496900,498691
GPSC32,498691,500681
GPSC32,500681,502474
GPSC32,502474,504319
GPSC32,504319,506102
GPSC32,506102,508054
GPSC32,508054,509858
GPSC32,509858,511625
GPSC32,511625,513473
GPSC32,513473,515048
GPSC32,515048,516875
GPSC32,520310,520507
GPSC32,523173,523953
GPSC32,523953,525753
GPSC32,525753,527535
GPSC32,527535,529303
GPSC32,538837,540757
GPSC32,540757,542413
GPSC32,542413,544413
GPSC32,544413,546183
GPSC32,546183,547822
GPSC32,547822,549600
GPSC32,549600,551334
GPSC32,551334,553086
GPSC32,553086,554907
GPSC32,554907,556724
GPSC32,556724,558431
GPSC32,558431,560245
GPSC32,560245,562027
GPSC32,562027,564074
GPSC32,564074,565937
GPSC32,565937,567020
GPSC32,567020,568838
GPSC32,568838,570602
GPSC32,570602,572439
GPSC32,572439,574214
GPSC32,574214,575823
GPSC32,575823,577840
GPSC32,577840,579792
GPSC32,579792,581628
GPSC32,584945,586906
GPSC32,586906,588398
GPSC32,591452,593374
GPSC32,593374,595307
GPSC32,595307,597058
GPSC32,597058,598874
GPSC32,598874,600650
GPSC32,600650,602342
GPSC32,602342,604236
GPSC32,604236,606012
GPSC32,606012,607390
GPSC32,607390,609183
GPSC32,612177,613513
GPSC32,613513,615208
GPSC32,615208,616985
GPSC32,616985,618838
GPSC32,618838,620610
GPSC32,620610,622418
GPSC32,622418,624190
GPSC32,624190,626057
GPSC32,626057,627824
GPSC32,627824,629594
GPSC32,629594,631424
GPSC32,631424,633244
GPSC32,633244,635068
GPSC32,635068,636979
GPSC32,636979,638698
GPSC32,638698,640375
GPSC32,640375,642136
GPSC32,642136,643896
GPSC32,643896,645738
GPSC32,645738,647525
GPSC32,647525,649356
GPSC32,649356,651141
GPSC32,651141,652910
GPSC32,652910,654730
GPSC32,654730,656523
GPSC32,656523,658320
GPSC32,658320,660129
GPSC32,660129,661889
GPSC32,661889,663685
GPSC32,663685,665446
GPSC32,667898,668066
GPSC32,668066,670038
GPSC32,670038,671669
GPSC32,671669,673341
GPSC32,673341,674878
GPSC32,674878,676725
GPSC32,676725,676957
GPSC32,680349,682149
GPSC32,682149,683910
GPSC32,683910,685700
GPSC32,685700,687486
GPSC32,687486,689334
GPSC32,689334,691149
GPSC32,691149,692969
GPSC32,692969,694785
GPSC32,694785,696596
GPSC32,696596,698346
GPSC32,698346,700124
GPSC32,700124,701729
GPSC32,701729,703729
GPSC32,703729,703750
GPSC32,707251,707537
GPSC32,710878,711057
GPSC32,714265,716265
GPSC32,716265,718035
GPSC32,718035,719854
GPSC32,719854,721507
GPSC32,721507,723332
GPSC32,723332,724935
GPSC32,724935,726759
GPSC32,726759,728534
GPSC32,728534,730340
GPSC32,730340,731976
GPSC32,731976,733728
GPSC32,733728,735465
GPSC32,735465,737024
GPSC32,740187,742187
GPSC32,742187,744010
GPSC32,744010,745625
GPSC32,745625,747393
GPSC32,747393,749150
GPSC32,749150,750950
GPSC32,750950,752734
GPSC32,752734,754536
GPSC32,754536,756321
GPSC32,756321,758155
GPSC32,758155,759962
GPSC32,763649,765447
GPSC32,765447,767288
GPSC32,767288,769060
GPSC32,769060,770889
GPSC32,770889,772681
GPSC32,772681,774518
GPSC32,774518,776288
GPSC32,776288,778129
GPSC32,778129,779932
GPSC32,779932,781685
GPSC32,781685,783470
GPSC32,783470,785467
GPSC32,785467,787233
GPSC32,787233,789045
GPSC32,789045,790870
GPSC32,790870,792683
GPSC32,792683,794480
GPSC32,794480,796395
GPSC32,796395,798094
GPSC32,798094,800062
GPSC32,800062,801703
GPSC32,801703,803545
GPSC32,803545,805338
GPSC32,805338,807108
GPSC32,807108,809046
GPSC32,809046,810866
GPSC32,810866,812668
GPSC32,812668,814452
GPSC32,814452,816231
GPSC32,816231,818016
GPSC32,818016,819805
GPSC32,819805,821557
GPSC32,821557,823325
GPSC32,823325,825148
GPSC32,825148,826899
GPSC32,826899,828737
GPSC32,828737,830556
GPSC32,830556,832162
GPSC32,832162,833982
GPSC32,833982,835618
GPSC32,835618,836040
GPSC32,836040,837851
GPSC32,837851,839657
GPSC32,839657,841485
GPSC32,841485,843294
GPSC32,843294,845122
GPSC32,845122,846936
GPSC32,846936,848680
GPSC32,848680,850487
GPSC32,850487,852328
GPSC32,852328,854174
GPSC32,854174,855958
GPSC32,855958,857676
GPSC32,857676,859460
GPSC32,859460,861291
GPSC32,861291,863086
GPSC32,863086,864873
GPSC32,864873,866626
GPSC32,866626,868431
GPSC32,868431,870273
GPSC32,870273,872070
GPSC32,872070,873916
GPSC32,873916,875744
GPSC32,875744,877558
GPSC32,877558,879381
GPSC32,879381,881185
GPSC32,884979,885159
GPSC32,888544,890544
GPSC32,890544,892294
GPSC32,892294,893918
GPSC32,893918,895759
GPSC32,895759,897625
GPSC32,900079,901790
GPSC32,901790,903615
GPSC32,903615,905461
GPSC32,905461,907245
GPSC32,907245,909078
GPSC32,909078,910852
GPSC32,910852,912663
GPSC32,912663,914494
GPSC32,914494,916215
GPSC32,916215,917959
GPSC32,917959,919766
GPSC32,919766,921507
GPSC32,921507,923230
GPSC32,923230,925047
GPSC32,925047,926856
GPSC32,926856,928665
GPSC32,928665,930341
GPSC32,933371,933946
GPSC32,933946,935720
GPSC32,935720,937454
GPSC32,937454,939208
GPSC32,939208,940905
GPSC32,940905,942748
GPSC32,942748,944529
GPSC32,944529,946368
GPSC32,946368,948174
GPSC32,948174,949936
GPSC32,949936,951715
GPSC32,951715,953788
GPSC32,953788,955304
GPSC32,955304,957070
GPSC32,960479,960718
GPSC32,960718,962513
GPSC32,962513,964318
GPSC32,964318,966100
GPSC32,966100,967917
GPSC32,967917,969630
GPSC32,969630,971471
GPSC32,971471,973298
GPSC32,973298,975104
GPSC32,975104,976908
GPSC32,976908,978661
GPSC32,978661,980565
GPSC32,980565,982345
GPSC32,982345,984111
GPSC32,984111,985871
GPSC32,985871,987672
GPSC32,987672,989507
GPSC32,989507,991201
GPSC32,991201,992983
GPSC32,992983,994754
GPSC32,994754,996524
GPSC32,996524,998284
GPSC32,998284,1000142
GPSC32,1000142,1001933
GPSC32,1001933,1003695
GPSC32,1003695,1005321
GPSC32,1005321,1007190
GPSC32,1007190,1008936
GPSC32,1008936,1010889
GPSC32,1010889,1012457
GPSC32,1012457,1014298
GPSC32,1014298,1016118
GPSC32,1016118,1017774
GPSC32,1017774,1019553
GPSC32,1019553,1021382
GPSC32,1021382,1023212
GPSC32,1023212,1025045
GPSC32,1025045,1026892
GPSC32,1026892,1028715
GPSC32,1028715,1030526
GPSC32,1030526,1032187
GPSC32,1032187,1033906
GPSC32,1033906,1035639
GPSC32,1035639,1037473
GPSC32,1037473,1039219
GPSC32,1039219,1041047
GPSC32,1041047,1042876
GPSC32,1042876,1044660
GPSC32,1044660,1046503
GPSC32,1046503,1048295
GPSC32,1048295,1049884
GPSC32,1049884,1051591
GPSC32,1060116,1061518
GPSC32,1061518,1063362
GPSC32,1063362,1065134
GPSC32,1068641,1070562
GPSC32,1070562,1072339
GPSC32,1072339,1074103
GPSC32,1074103,1075709
GPSC32,1075709,1077658
GPSC32,1077658,1079507
GPSC32,1082940,1084912
GPSC32,1084912,1086707
GPSC32,1086707,1088467
GPSC32,1088467,1090257
GPSC32,1090257,1092025
GPSC32,1092025,1093882
GPSC32,1093882,1095320
GPSC32,1095320,1096793
GPSC32,1096793,1098772
GPSC32,1098772,1100532
GPSC32,1100532,1102345
GPSC32,1102345,1104103
GPSC32,1104103,1105877
GPSC32,1105877,1107619
GPSC32,1107619,1109461
GPSC32,1109461,1111221
GPSC32,1111221,1112990
GPSC32,1112990,1114822
GPSC32,1114822,1116586
GPSC32,1116586,1118337
GPSC32,1118337,1120121
GPSC32,1120121,1121920
GPSC32,1121920,1123858
GPSC32,1123858,1125621
GPSC32,1125621,1127383
GPSC32,1127383,1129205
GPSC32,1129205,1130825
GPSC32,1130825,1132646
GPSC32,1136319,1138223
GPSC32,1138223,1138366
GPSC32,1142680,1142702
GPSC32,1145370,1145395
GPSC32,1186436,1186456
GPSC32,1196198,1198174
GPSC32,1198174,1200025
GPSC32,1200025,1201871
GPSC32,1201871,1203714
GPSC32,1203714,1205482
GPSC32,1205482,1207231
GPSC32,1207231,1208983
GPSC32,1208983,1210813
GPSC32,1210813,1212338
GPSC32,1212338,1213721
GPSC32,1217109,1219047
GPSC32,1219047,1220802
GPSC32,1220802,1222600
GPSC32,1222600,1224172
GPSC32,1224172,1225479
GPSC32,1225479,1227298
GPSC32,1227298,1229111
GPSC32,1229111,1230900
GPSC32,1230900,1232694
GPSC32,1232694,1234452
GPSC32,1234452,1236083
GPSC32,1236083,1237867
GPSC32,1237867,1239713
GPSC32,1239713,1241486
GPSC32,1241486,1243271
GPSC32,1243271,1245065
GPSC32,1245065,1246839
GPSC32,1246839,1248613
GPSC32,1248613,1250391
GPSC32,1250391,1252134
GPSC32,1252134,1253842
GPSC32,1253842,1255637
GPSC32,1255637,1257399
GPSC32,1257399,1259227
GPSC32,1259227,1261042
GPSC32,1261042,1262891
GPSC32,1262891,1264562
GPSC32,1264562,1266562
GPSC32,1266562,1268352
GPSC32,1268352,1269983
GPSC32,1269983,1271783
GPSC32,1275224,1277139
GPSC32,1277139,1278964
GPSC32,1278964,1280771
GPSC32,1280771,1282582
GPSC32,1282582,1284196
GPSC32,1287508,1289508
GPSC32,1289508,1291360
GPSC32,1291360,1293030
GPSC32,1293030,1294813
GPSC32,1294813,1296627
GPSC32,1296627,1298469
GPSC32,1298469,1300218
GPSC32,1300218,1302024
GPSC32,1302024,1303715
GPSC32,1303715,1305500
GPSC32,1305500,1307296
GPSC32,1307296,1309092
GPSC32,1309092,1310893
GPSC32,1310893,1312741
GPSC32,1312741,1314454
GPSC32,1314454,1315961
GPSC32,1315961,1317843
GPSC32,1317843,1319597
GPSC32,1319597,1321370
GPSC32,1321370,1323044
GPSC32,1326178,1328046
GPSC32,1328046,1328930
GPSC32,1328930,1330201
