sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-CS00183,1353889,Achromobacter,Achromobacter pestifer,,96,4.9427,,50,2.5743,
Yale-CS00183,2997354,Sphingomonas,Sphingomonas sp. So64.6b,,4,0.2059,,0,0,
Yale-CS00183,1523415,Sphingomonas,Sphingomonas sp. AAP5,,25,1.2872,,0,0,
Yale-CS00183,44008,Enterococcus,Enterococcus cecorum,,2735,140.815,,16,0.8238,
Yale-CS00183,1143063,Lochmaea,Lochmaea crataegi,,22,1.1327,,0,0,
Yale-CS00183,2070761,Roseateles,Paucibacter aquatile,,4,0.2059,,0,0,
Yale-CS00183,2832643,,Caudoviricetes sp.,,10,0.5149,,9,0.4634,
Yale-CS00183,1307,Streptococcus,Streptococcus suis,,4,0.2059,,0,0,
Yale-CS00183,217203,Achromobacter,Achromobacter spanius,,353,18.1747,,39,2.008,
Yale-CS00183,287,Pseudomonas,Pseudomonas aeruginosa,,40,2.0595,,39,2.008,
Yale-CS00183,1303,Streptococcus,Streptococcus oralis,,31,1.5961,,4,0.2059,
Yale-CS00183,38284,Corynebacterium,Corynebacterium accolens,,2,0.103,,4,0.2059,
Yale-CS00183,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,97,4.9942,,49,2.5228,
Yale-CS00183,77133,,uncultured bacterium,,278,14.3132,,0,0,
Yale-CS00183,1560345,Sphingomonas,Sphingomonas panacis,,5,0.2574,,0,0,
Yale-CS00183,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,6,0.3089,,0,0,
Yale-CS00183,1304,Streptococcus,Streptococcus salivarius,,2,0.103,,18,0.9268,
Yale-CS00183,1660,Schaalia,Schaalia odontolytica,,2,0.103,,1,0.0515,
Yale-CS00183,1318,Streptococcus,Streptococcus parasanguinis,,1,0.0515,,2,0.103,
Yale-CS00183,76775,Malassezia,Malassezia restricta,,18,0.9268,,18,0.9268,
Yale-CS00183,748215,Sesia,Sesia apiformis,,52,2.6773,,0,0,
Yale-CS00186,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,4,0.9845,
Yale-CS00186,712624,Streptococcus,Streptococcus sp. oral taxon 064,,66578,16385.9,,132,32.4873,
Yale-CS00186,1660,Schaalia,Schaalia odontolytica,,68,16.7359,,24,5.9068,
Yale-CS00186,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,3837,944.347,,2,0.4922,
Yale-CS00186,87883,Burkholderia,Burkholderia multivorans,,0,0,,43616,10734.6,
Yale-CS00186,102684,Streptococcus,Streptococcus infantarius,,4,0.9845,,229,56.3606,
Yale-CS00186,113107,Streptococcus,Streptococcus australis,,109993,27071,,3307,813.906,
Yale-CS00186,1747,Cutibacterium,Cutibacterium acnes,,0,0,,8,1.9689,
Yale-CS00186,44008,Enterococcus,Enterococcus cecorum,,2,0.4922,,14,3.4456,
Yale-CS00186,1282,Staphylococcus,Staphylococcus epidermidis,,2,0.4922,,5,1.2306,
Yale-CS00186,77133,,uncultured bacterium,,484,119.12,,18,4.4301,
Yale-CS00186,1307,Streptococcus,Streptococcus suis,,229,56.3606,,25840,6359.64,
Yale-CS00186,2819619,Streptococcus,Streptococcus toyakuensis,,4767,1173.24,,45,11.0752,
Yale-CS00186,488,Neisseria,Neisseria mucosa,,0,0,,5,1.2306,
Yale-CS00186,1343,Streptococcus,Streptococcus vestibularis,,264,64.9746,,481,118.382,
Yale-CS00186,2047,Rothia,Rothia dentocariosa,,8,1.9689,,12,2.9534,
Yale-CS00186,2598453,Streptococcus,Streptococcus sp. 116-D4,,29582,7280.61,,523,128.719,
Yale-CS00186,28132,Prevotella,Prevotella melaninogenica,,2,0.4922,,2,0.4922,
Yale-CS00186,1304,Streptococcus,Streptococcus salivarius,,29869,7351.24,,8012,1971.88,
Yale-CS00186,1305,Streptococcus,Streptococcus sanguinis,,649,159.729,,2081,512.168,
Yale-CS00186,28449,Neisseria,Neisseria subflava,,2,0.4922,,0,0,
Yale-CS00186,43675,Rothia,Rothia mucilaginosa,,521,128.226,,67,16.4898,
Yale-CS00186,712623,Streptococcus,Streptococcus sp. oral taxon 061,,337167,82982.2,,35276,8681.99,
Yale-CS00186,1916155,,Streptococcus phage IPP15,,2,0.4922,,0,0,
Yale-CS00186,1283,Staphylococcus,Staphylococcus haemolyticus,,0,0,,2,0.4922,
Yale-CS00186,1303,Streptococcus,Streptococcus oralis,,1060051,260896,,710133,174775,
Yale-CS00186,28037,Streptococcus,Streptococcus mitis,,594536,146325,,370231,91119.8,
Yale-CS00186,712633,Streptococcus,Streptococcus sp. oral taxon 431,,555889,136813,,15474,3808.4,
Yale-CS00186,1902136,Streptococcus,Streptococcus sp. NPS 308,,25610,6303.03,,6108,1503.28,
Yale-CS00186,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,1483,364.99,
Yale-CS00186,722659,Cabera,Cabera pusaria,,1,0.2461,,0,0,
Yale-CS00186,1156431,Streptococcus,Streptococcus ilei,,21048,5180.25,,125,30.7645,
Yale-CS00186,2832643,,Caudoviricetes sp.,,7199,1771.79,,2331,573.697,
Yale-CS00186,1759399,Streptococcus,Streptococcus sp. A12,,41239,10149.6,,427,105.092,
Yale-CS00186,1308,Streptococcus,Streptococcus thermophilus,,622,153.084,,3646,897.339,
Yale-CS00186,1313,Streptococcus,Streptococcus pneumoniae,,353640,87036.5,,994797,244836,
Yale-CS00186,1318,Streptococcus,Streptococcus parasanguinis,,25217,6206.31,,85090,20942,
Yale-CS00186,1419814,Streptococcus,Streptococcus sp. VT 162,,27361,6733.98,,7607,1872.21,
Yale-CS00186,2576376,Streptococcus,Streptococcus sp. 1643,,181007,44548.7,,3712,913.583,
Yale-CS00186,46124,Granulicatella,Granulicatella adiacens,,5,1.2306,,59,14.5209,
Yale-CS00186,2610896,Streptococcus,Streptococcus sp. LPB0220,,41468,10205.9,,27,6.6451,
Yale-CS00186,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,10764,2649.19,,217,53.4072,
Yale-CS00186,1355,Enterococcus,Enterococcus columbae,,0,0,,4,0.9845,
Yale-CS00186,2382163,Streptococcus,Streptococcus koreensis,,7433,1829.38,,592,145.701,
Yale-CS00186,729,Haemophilus,Haemophilus parainfluenzae,,5,1.2306,,30364,7473.07,
Yale-CS00186,4932,Saccharomyces,Saccharomyces cerevisiae,,31,7.6296,,22,5.4146,
Yale-CS00186,78535,Streptococcus,Streptococcus viridans,,374,92.0474,,2,0.4922,
Yale-CS00186,257758,Streptococcus,Streptococcus pseudopneumoniae,,17779,4375.7,,114612,28207.9,
Yale-CS00186,1433513,Streptococcus,Streptococcus gwangjuense,,95593,23527,,2930,721.12,
Yale-CS00186,2598457,Streptococcus,Streptococcus sp. KS 6,,172,42.332,,7,1.7228,
Yale-SP00056,2047,Rothia,Rothia dentocariosa,,2256,170.749,,2546,192.698,
Yale-SP00056,78535,Streptococcus,Streptococcus viridans,,2182,165.148,,10,0.7569,
Yale-SP00056,712623,Streptococcus,Streptococcus sp. oral taxon 061,,46492,3518.82,,1480,112.016,
Yale-SP00056,2598457,Streptococcus,Streptococcus sp. KS 6,,54,4.0871,,22,1.6651,
Yale-SP00056,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,10,0.7569,,0,0,
Yale-SP00056,257758,Streptococcus,Streptococcus pseudopneumoniae,,1777,134.495,,3729,282.235,
Yale-SP00056,712633,Streptococcus,Streptococcus sp. oral taxon 431,,15390,1164.82,,1348,102.025,
Yale-SP00056,1979527,Corynebacterium,Corynebacterium kefirresidentii,,19,1.438,,11,0.8326,
Yale-SP00056,1313,Streptococcus,Streptococcus pneumoniae,,7455,564.243,,22062,1669.8,
Yale-SP00056,28449,Neisseria,Neisseria subflava,,630119,47691.5,,257375,19479.8,
Yale-SP00056,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,24,1.8165,,18,1.3624,
Yale-SP00056,1282,Staphylococcus,Staphylococcus epidermidis,,19,1.438,,16,1.211,
Yale-SP00056,1307,Streptococcus,Streptococcus suis,,204,15.44,,290,21.9491,
Yale-SP00056,4565,Triticum,Triticum aestivum,,21,1.5894,,0,0,
Yale-SP00056,43675,Rothia,Rothia mucilaginosa,,238609,18059.5,,133614,10112.8,
Yale-SP00056,113107,Streptococcus,Streptococcus australis,,4369,330.674,,2709,205.035,
Yale-SP00056,2598453,Streptococcus,Streptococcus sp. 116-D4,,2799,211.847,,154,11.6557,
Yale-SP00056,2382163,Streptococcus,Streptococcus koreensis,,1102,83.4065,,367,27.777,
Yale-SP00056,729,Haemophilus,Haemophilus parainfluenzae,,706251,53453.7,,448383,33936.5,
Yale-SP00056,1305,Streptococcus,Streptococcus sanguinis,,3930,297.448,,3592,271.866,
Yale-SP00056,28131,Prevotella,Prevotella intermedia,,34351,2599.91,,10497,794.481,
Yale-SP00056,32002,Achromobacter,Achromobacter denitrificans,,46,3.4816,,6,0.4541,
Yale-SP00056,38304,Corynebacterium,Corynebacterium tuberculostearicum,,35,2.649,,16,1.211,
Yale-SP00056,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,4541,343.692,,908,68.7234,
Yale-SP00056,712624,Streptococcus,Streptococcus sp. oral taxon 064,,2897,219.264,,190,14.3804,
Yale-SP00056,1660,Schaalia,Schaalia odontolytica,,94723,7169.25,,25287,1913.88,
Yale-SP00056,1353891,Achromobacter,Achromobacter deleyi,,76,5.7522,,1,0.0757,
Yale-SP00056,1303,Streptococcus,Streptococcus oralis,,24071,1821.85,,23175,1754.04,
Yale-SP00056,28132,Prevotella,Prevotella melaninogenica,,421341,31889.8,,61207,4632.54,
Yale-SP00056,39777,Veillonella,Veillonella atypica,,96119,7274.91,,46843,3545.38,
Yale-SP00056,712122,Actinomyces,Actinomyces sp. oral taxon 414,,4132,312.737,,11,0.8326,
Yale-SP00056,29394,Dolosigranulum,Dolosigranulum pigrum,,8,0.6055,,0,0,
Yale-SP00056,44008,Enterococcus,Enterococcus cecorum,,20,1.5137,,11,0.8326,
Yale-SP00056,1759399,Streptococcus,Streptococcus sp. A12,,1688,127.759,,418,31.637,
Yale-SP00056,287,Pseudomonas,Pseudomonas aeruginosa,,49,3.7086,,123,9.3094,
Yale-SP00056,1343,Streptococcus,Streptococcus vestibularis,,156,11.8071,,3089,233.796,
Yale-SP00056,470565,Prevotella,Prevotella histicola,,38995,2951.4,,492225,37254.8,
Yale-SP00056,1419814,Streptococcus,Streptococcus sp. VT 162,,1595,120.72,,125,9.4608,
Yale-SP00056,85698,Achromobacter,Achromobacter xylosoxidans,,117,8.8553,,105,7.9471,
Yale-SP00056,1433513,Streptococcus,Streptococcus gwangjuense,,3537,267.703,,198,14.9859,
Yale-SP00056,217203,Achromobacter,Achromobacter spanius,,134,10.142,,23,1.7408,
Yale-SP00056,28037,Streptococcus,Streptococcus mitis,,27599,2088.87,,21149,1600.69,
Yale-SP00056,38284,Corynebacterium,Corynebacterium accolens,,4,0.3027,,11,0.8326,
Yale-SP00056,47878,Pseudomonas,Pseudomonas azotoformans,,43,3.2545,,16,1.211,
Yale-SP00056,486,Neisseria,Neisseria lactamica,,138165,10457.2,,747,56.5378,
Yale-SP00056,2282475,Achromobacter,Achromobacter sp. B7,,35,2.649,,0,0,
Yale-SP00056,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,1814,137.295,,104,7.8714,
Yale-SP00056,1308,Streptococcus,Streptococcus thermophilus,,732,55.4025,,4065,307.666,
Yale-SP00056,76775,Malassezia,Malassezia restricta,,4,0.3027,,2,0.1514,
Yale-SP00056,102684,Streptococcus,Streptococcus infantarius,,6,0.4541,,384,29.0636,
Yale-SP00056,155900,,uncultured organism,,117,8.8553,,6,0.4541,
Yale-SP00056,1304,Streptococcus,Streptococcus salivarius,,79942,6050.53,,54828,4149.74,
Yale-SP00056,1523415,Sphingomonas,Sphingomonas sp. AAP5,,4,0.3027,,0,0,
Yale-SP00056,1902136,Streptococcus,Streptococcus sp. NPS 308,,1846,139.717,,178,13.4722,
Yale-SP00056,2576376,Streptococcus,Streptococcus sp. 1643,,1015,76.8218,,65,4.9196,
Yale-SP00056,1353889,Achromobacter,Achromobacter pestifer,,16,1.211,,7,0.5298,
Yale-SP00056,1747,Cutibacterium,Cutibacterium acnes,,379,28.6852,,477,36.1025,
Yale-SP00056,46124,Granulicatella,Granulicatella adiacens,,3530,267.173,,868,65.6959,
Yale-SP00056,2057741,Bradyrhizobium,Bradyrhizobium sp. SK17,,2,0.1514,,0,0,
Yale-SP00056,1318,Streptococcus,Streptococcus parasanguinis,,31018,2347.64,,52429,3968.17,
Yale-SP00056,1156431,Streptococcus,Streptococcus ilei,,2184,165.299,,533,40.3409,
Yale-SP00056,4498,Avena,Avena sativa,,4,0.3027,,0,0,
Yale-SP00056,87883,Burkholderia,Burkholderia multivorans,,0,0,,3093,234.098,
Yale-SP00056,1177574,Prevotella,Prevotella jejuni,,169279,12812.1,,10544,798.039,
Yale-SP00056,2610896,Streptococcus,Streptococcus sp. LPB0220,,24406,1847.21,,588,44.5037,
Yale-SP00056,2832643,,Caudoviricetes sp.,,52778,3994.58,,172336,13043.5,
Yale-SP00056,488,Neisseria,Neisseria mucosa,,140001,10596.2,,11086,839.061,
Yale-SP00056,77133,,uncultured bacterium,,4414,334.08,,7489,566.816,
Yale-SP00056,2682456,Veillonella,Veillonella nakazawae,,265826,20119.4,,31492,2383.52,
Yale-SP00056,2819619,Streptococcus,Streptococcus toyakuensis,,703,53.2076,,23,1.7408,
Yale-SP00060,2819619,Streptococcus,Streptococcus toyakuensis,,6,136.899,,0,0,
Yale-SP00060,2610896,Streptococcus,Streptococcus sp. LPB0220,,10,228.165,,0,0,
Yale-SP00060,1313,Streptococcus,Streptococcus pneumoniae,,123,2806.43,,204,4654.56,
Yale-SP00060,257758,Streptococcus,Streptococcus pseudopneumoniae,,2,45.6329,,24,547.595,
Yale-SP00060,1325120,Bradyrhizobium,Bradyrhizobium sp. CCBAU 53421,,327,7460.98,,25,570.412,
Yale-SP00060,4565,Triticum,Triticum aestivum,,158,3605,,2,45.6329,
Yale-SP00060,1303,Streptococcus,Streptococcus oralis,,84,1916.58,,26,593.228,
Yale-SP00060,1292,Staphylococcus,Staphylococcus warneri,,143,3262.75,,101,2304.46,
Yale-SP00060,1318,Streptococcus,Streptococcus parasanguinis,,2,45.6329,,8,182.532,
Yale-SP00060,29394,Dolosigranulum,Dolosigranulum pigrum,,22,501.962,,22,501.962,
Yale-SP00060,2047,Rothia,Rothia dentocariosa,,26,593.228,,0,0,
Yale-SP00060,38304,Corynebacterium,Corynebacterium tuberculostearicum,,133,3034.59,,21,479.146,
Yale-SP00060,46124,Granulicatella,Granulicatella adiacens,,50,1140.82,,10,228.165,
Yale-SP00060,158754,Sphingomonas,uncultured Sphingomonas sp.,,0,0,,2,45.6329,
Yale-SP00060,2832643,,Caudoviricetes sp.,,54,1232.09,,11,250.981,
Yale-SP00060,38284,Corynebacterium,Corynebacterium accolens,,22,501.962,,22,501.962,
Yale-SP00060,1283,Staphylococcus,Staphylococcus haemolyticus,,4,91.2659,,0,0,
Yale-SP00060,729,Haemophilus,Haemophilus parainfluenzae,,224,5110.89,,158,3605,
Yale-SP00060,1282,Staphylococcus,Staphylococcus epidermidis,,234,5339.05,,229,5224.97,
Yale-SP00060,1305,Streptococcus,Streptococcus sanguinis,,134,3057.41,,91,2076.3,
Yale-SP00060,2598453,Streptococcus,Streptococcus sp. 116-D4,,12,273.798,,0,0,
Yale-SP00060,2839983,Cupriavidus,Cupriavidus sp. EM10,,14,319.431,,0,0,
Yale-SP00060,44008,Enterococcus,Enterococcus cecorum,,8,182.532,,5,114.082,
Yale-SP00060,391953,Aquincola,Aquincola tertiaricarbonis,,29,661.677,,2,45.6329,
Yale-SP00060,1304,Streptococcus,Streptococcus salivarius,,56,1277.72,,16,365.063,
Yale-SP00060,1747,Cutibacterium,Cutibacterium acnes,,1182,26969.1,,870,19850.3,
Yale-SP00060,28037,Streptococcus,Streptococcus mitis,,185,4221.05,,116,2646.71,
Yale-SP00060,28449,Neisseria,Neisseria subflava,,2,45.6329,,0,0,
Yale-SP00060,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,14,319.431,,30,684.494,
Yale-SP00060,76775,Malassezia,Malassezia restricta,,150,3422.47,,123,2806.43,
Yale-SP00060,1979527,Corynebacterium,Corynebacterium kefirresidentii,,41,935.475,,54,1232.09,
Yale-SP00060,2070761,Roseateles,Paucibacter aquatile,,69,1574.34,,0,0,
Yale-SP00060,1197460,Bradyrhizobium,Bradyrhizobium sp. 6(2017),,183,4175.41,,0,0,
Yale-SP00060,3019553,Roseateles,Paucibacter sp. S2-9,,64,1460.25,,0,0,
Yale-SP00060,287,Pseudomonas,Pseudomonas aeruginosa,,101,2304.46,,82,1870.95,
Yale-SP00060,712623,Streptococcus,Streptococcus sp. oral taxon 061,,10,228.165,,0,0,
Yale-SP00060,1433513,Streptococcus,Streptococcus gwangjuense,,22,501.962,,0,0,
Yale-SP00060,2997354,Sphingomonas,Sphingomonas sp. So64.6b,,8,182.532,,0,0,
Yale-SP00060,488,Neisseria,Neisseria mucosa,,12,273.798,,12,273.798,
Yale-SP00060,2057741,Bradyrhizobium,Bradyrhizobium sp. SK17,,179,4084.15,,90,2053.48,
Yale-SP00060,1308,Streptococcus,Streptococcus thermophilus,,72,1642.79,,64,1460.25,
Yale-SP00060,77133,,uncultured bacterium,,44,1003.92,,16,365.063,
Yale-SP00060,712633,Streptococcus,Streptococcus sp. oral taxon 431,,12,273.798,,0,0,
Yale-SP00060,85698,Achromobacter,Achromobacter xylosoxidans,,2,45.6329,,3,68.4494,
Yale-SP00060,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,8341,190312,,11,250.981,
Yale-SP00060,712122,Actinomyces,Actinomyces sp. oral taxon 414,,18,410.696,,12,273.798,
Yale-SP00060,4932,Saccharomyces,Saccharomyces cerevisiae,,6,136.899,,0,0,
Yale-CS00153,1307,Streptococcus,Streptococcus suis,,259,52.8331,,2235,455.915,
Yale-CS00153,78535,Streptococcus,Streptococcus viridans,,11233,2291.4,,5,1.0199,
Yale-CS00153,257758,Streptococcus,Streptococcus pseudopneumoniae,,27895,5690.26,,381347,77790.5,
Yale-CS00153,712624,Streptococcus,Streptococcus sp. oral taxon 064,,30249,6170.45,,112,22.8467,
Yale-CS00153,729,Haemophilus,Haemophilus parainfluenzae,,0,0,,9574,1952.99,
Yale-CS00153,29394,Dolosigranulum,Dolosigranulum pigrum,,0,0,,2,0.408,
Yale-CS00153,4932,Saccharomyces,Saccharomyces cerevisiae,,69,14.0752,,39,7.9556,
Yale-CS00153,43675,Rothia,Rothia mucilaginosa,,21518,4389.43,,284,57.9328,
Yale-CS00153,77133,,uncultured bacterium,,3004,612.782,,38,7.7516,
Yale-CS00153,2598453,Streptococcus,Streptococcus sp. 116-D4,,374087,76309.5,,863,176.042,
Yale-CS00153,1433513,Streptococcus,Streptococcus gwangjuense,,37320,7612.86,,2986,609.11,
Yale-CS00153,2598457,Streptococcus,Streptococcus sp. KS 6,,69,14.0752,,1,0.204,
Yale-CS00153,1747,Cutibacterium,Cutibacterium acnes,,0,0,,2,0.408,
Yale-CS00153,712633,Streptococcus,Streptococcus sp. oral taxon 431,,1144397,233444,,89761,18310.2,
Yale-CS00153,102684,Streptococcus,Streptococcus infantarius,,2,0.408,,9837,2006.64,
Yale-CS00153,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,192,39.1658,,211,43.0416,
Yale-CS00153,44008,Enterococcus,Enterococcus cecorum,,0,0,,15,3.0598,
Yale-CS00153,1305,Streptococcus,Streptococcus sanguinis,,278,56.7089,,5425,1106.64,
Yale-CS00153,1313,Streptococcus,Streptococcus pneumoniae,,873987,178283,,1344017,274164,
Yale-CS00153,2576376,Streptococcus,Streptococcus sp. 1643,,58895,12013.9,,35612,7264.44,
Yale-CS00153,1343,Streptococcus,Streptococcus vestibularis,,309,63.0325,,740,150.952,
Yale-CS00153,712623,Streptococcus,Streptococcus sp. oral taxon 061,,682892,139302,,307,62.6245,
Yale-CS00153,28037,Streptococcus,Streptococcus mitis,,234821,47900.8,,347540,70894.2,
Yale-CS00153,2382163,Streptococcus,Streptococcus koreensis,,10120,2064.37,,169,34.4741,
Yale-CS00153,1902136,Streptococcus,Streptococcus sp. NPS 308,,5120,1044.42,,14098,2875.83,
Yale-CS00153,2047,Rothia,Rothia dentocariosa,,10,2.0399,,7,1.4279,
Yale-CS00153,155900,,uncultured organism,,1,0.204,,0,0,
Yale-CS00153,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,264,53.853,,100,20.3989,
Yale-CS00153,1292,Staphylococcus,Staphylococcus warneri,,0,0,,1,0.204,
Yale-CS00153,28449,Neisseria,Neisseria subflava,,5,1.0199,,1,0.204,
Yale-CS00153,87883,Burkholderia,Burkholderia multivorans,,0,0,,24813,5061.57,
Yale-CS00153,1419814,Streptococcus,Streptococcus sp. VT 162,,17989,3669.55,,294,59.9727,
Yale-CS00153,2610896,Streptococcus,Streptococcus sp. LPB0220,,15146,3089.61,,44,8.9755,
Yale-CS00153,1759399,Streptococcus,Streptococcus sp. A12,,13968,2849.31,,312,63.6445,
Yale-CS00153,2832643,,Caudoviricetes sp.,,1580,322.302,,17314,3531.86,
Yale-CS00153,1303,Streptococcus,Streptococcus oralis,,530554,108227,,400578,81713.4,
Yale-CS00153,1318,Streptococcus,Streptococcus parasanguinis,,28778,5870.39,,103458,21104.3,
Yale-CS00153,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,149,30.3943,
Yale-CS00153,1308,Streptococcus,Streptococcus thermophilus,,2531,516.295,,2991,610.13,
Yale-CS00153,46124,Granulicatella,Granulicatella adiacens,,12,2.4479,,9,1.8359,
Yale-CS00153,1156431,Streptococcus,Streptococcus ilei,,48000,9791.46,,1590,324.342,
Yale-CS00153,39777,Veillonella,Veillonella atypica,,0,0,,4,0.816,
Yale-CS00153,2819619,Streptococcus,Streptococcus toyakuensis,,5364,1094.2,,378,77.1077,
Yale-CS00153,488,Neisseria,Neisseria mucosa,,0,0,,2,0.408,
Yale-CS00153,113107,Streptococcus,Streptococcus australis,,92585,18886.3,,15471,3155.91,
Yale-CS00153,1660,Schaalia,Schaalia odontolytica,,174,35.494,,167,34.0661,
Yale-CS00153,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,21454,4376.37,,320,65.2764,
Yale-CS00153,1304,Streptococcus,Streptococcus salivarius,,136747,27894.8,,51014,10406.3,
Yale-CS00161,1759399,Streptococcus,Streptococcus sp. A12,,38614,9622.5,,563,140.298,
Yale-CS00161,1303,Streptococcus,Streptococcus oralis,,569016,141797,,345482,86093.1,
Yale-CS00161,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,8,1.9936,
Yale-CS00161,78535,Streptococcus,Streptococcus viridans,,40679,10137.1,,22,5.4823,
Yale-CS00161,486,Neisseria,Neisseria lactamica,,0,0,,3,0.7476,
Yale-CS00161,1283,Staphylococcus,Staphylococcus haemolyticus,,1,0.2492,,12,2.9904,
Yale-CS00161,1308,Streptococcus,Streptococcus thermophilus,,3077,766.78,,3587,893.87,
Yale-CS00161,28132,Prevotella,Prevotella melaninogenica,,7,1.7444,,5,1.246,
Yale-CS00161,113107,Streptococcus,Streptococcus australis,,56456,14068.7,,9792,2440.14,
Yale-CS00161,712624,Streptococcus,Streptococcus sp. oral taxon 064,,5127,1277.63,,130,32.3956,
Yale-CS00161,2598453,Streptococcus,Streptococcus sp. 116-D4,,61371,15293.5,,1084,270.13,
Yale-CS00161,2610896,Streptococcus,Streptococcus sp. LPB0220,,45093,11237,,118,29.4053,
Yale-CS00161,28037,Streptococcus,Streptococcus mitis,,481712,120041,,295910,73739.9,
Yale-CS00161,43675,Rothia,Rothia mucilaginosa,,954,237.734,,405,100.925,
Yale-CS00161,1343,Streptococcus,Streptococcus vestibularis,,1741,433.852,,445,110.893,
Yale-CS00161,44008,Enterococcus,Enterococcus cecorum,,22,5.4823,,24,5.9807,
Yale-CS00161,102684,Streptococcus,Streptococcus infantarius,,17,4.2364,,5658,1409.96,
Yale-CS00161,1433513,Streptococcus,Streptococcus gwangjuense,,9069,2259.97,,978,243.715,
Yale-CS00161,488,Neisseria,Neisseria mucosa,,16,3.9872,,20,4.9839,
Yale-CS00161,1419814,Streptococcus,Streptococcus sp. VT 162,,9860,2457.08,,4544,1132.35,
Yale-CS00161,85698,Achromobacter,Achromobacter xylosoxidans,,1,0.2492,,0,0,
Yale-CS00161,257758,Streptococcus,Streptococcus pseudopneumoniae,,141511,35264.1,,331088,82506.2,
Yale-CS00161,712633,Streptococcus,Streptococcus sp. oral taxon 431,,854343,212900,,35239,8781.46,
Yale-CS00161,1902136,Streptococcus,Streptococcus sp. NPS 308,,32702,8149.25,,362,90.2094,
Yale-CS00161,1660,Schaalia,Schaalia odontolytica,,23,5.7315,,2,0.4984,
Yale-CS00161,2047,Rothia,Rothia dentocariosa,,76,18.939,,44,10.9647,
Yale-CS00161,4932,Saccharomyces,Saccharomyces cerevisiae,,36,8.9711,,18,4.4856,
Yale-CS00161,2832643,,Caudoviricetes sp.,,2264,564.182,,2027,505.123,
Yale-CS00161,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,28224,7033.34,,3316,826.338,
Yale-CS00161,1747,Cutibacterium,Cutibacterium acnes,,0,0,,6,1.4952,
Yale-CS00161,1156431,Streptococcus,Streptococcus ilei,,16440,4096.8,,5603,1396.25,
Yale-CS00161,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,242,60.3057,,14,3.4888,
Yale-CS00161,2682456,Veillonella,Veillonella nakazawae,,94,23.4245,,0,0,
Yale-CS00161,729,Haemophilus,Haemophilus parainfluenzae,,2,0.4984,,772,192.38,
